customer_id,nida,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month,fraud_bool
cust_493,nida_1493,0.359,0.672,363,385,30,54,90,type_1,17449,8321,6444,1066,24,emp_status_3,-116,paid,house_2,1,15,0,901,0,INTERNET,54,Other,1,0,1,8,0
cust_494,nida_1494,0.007,0.782,69,312,40,9,8,type_5,6342,7654,5854,283,13,emp_status_5,32,free,house_1,1,15,0,443,0,MOBILE,75,Linux,1,0,1,5,0
cust_495,nida_1495,0.225,0.531,154,343,40,56,73,type_4,16715,3029,5453,833,39,emp_status_6,-11,paid,house_6,1,7,0,208,0,INTERNET,62,Other,1,1,0,12,0
cust_496,nida_1496,0.368,0.59,100,95,60,78,48,type_5,24719,6712,5177,229,30,emp_status_7,123,free,house_3,0,0,1,1380,0,MOBILE,39,X11,0,3,1,2,0
cust_497,nida_1497,0.47,0.201,11,15,50,44,21,type_5,4597,2562,3129,1919,4,emp_status_5,174,free,house_7,0,22,0,1806,0,INTERNET,2,Macintosh,0,3,1,5,0
cust_498,nida_1498,0.233,0.287,269,171,40,49,59,type_1,7520,3627,3427,1666,16,emp_status_3,-116,paid,house_7,1,19,1,663,0,MOBILE,64,Other,1,3,1,10,0
cust_499,nida_1499,0.605,0.162,290,99,50,63,45,type_2,372,4259,6649,384,9,emp_status_2,86,paid,house_3,1,0,1,845,0,MOBILE,35,Macintosh,0,2,0,8,0
cust_500,nida_1500,0.112,0.249,218,184,60,1,1,type_3,16683,3162,3006,158,42,emp_status_7,-53,paid,house_2,0,3,1,1523,0,INTERNET,32,Windows,1,2,1,11,0
cust_501,nida_1501,0.292,0.225,13,182,50,44,101,type_4,22849,3468,4842,823,15,emp_status_6,61,free,house_2,1,15,0,1543,0,INTERNET,48,Other,0,1,1,1,0
cust_502,nida_1502,0.244,0.519,236,213,20,61,101,type_4,22844,7765,3203,2518,3,emp_status_1,365,free,house_3,1,22,1,448,0,INTERNET,68,Windows,1,3,1,10,0
cust_503,nida_1503,0.091,0.563,115,249,40,13,15,type_4,8927,3537,5290,207,4,emp_status_3,-87,free,house_1,1,6,0,522,0,INTERNET,88,Other,0,3,1,4,0
cust_504,nida_1504,0.342,0.945,329,214,60,73,20,type_3,7484,8882,4600,173,41,emp_status_1,-38,paid,house_3,1,28,0,755,0,MOBILE,73,Linux,0,2,1,1,0
cust_505,nida_1505,0.261,0.196,54,27,30,14,89,type_2,3262,6951,5369,1823,40,emp_status_4,185,free,house_3,1,20,0,1851,0,INTERNET,40,Macintosh,1,3,1,5,0
cust_506,nida_1506,0.105,0.642,349,100,60,13,14,type_5,987,7615,5335,1104,19,emp_status_5,236,paid,house_6,1,22,0,1685,1,MOBILE,-1,Windows,0,0,0,2,0
cust_507,nida_1507,0.339,0.817,130,121,40,30,78,type_4,3784,9265,4364,1041,5,emp_status_6,-84,free,house_7,1,24,1,1621,0,MOBILE,32,X11,0,2,0,12,0
cust_508,nida_1508,0.067,0.56,224,52,60,28,102,type_5,11902,5019,4457,1016,10,emp_status_2,-43,paid,house_2,0,6,0,592,0,MOBILE,83,Other,1,0,1,2,0
cust_509,nida_1509,0.395,0.255,306,281,30,26,1,type_1,4324,3938,5059,707,16,emp_status_1,27,paid,house_2,1,10,1,1451,0,INTERNET,8,Windows,0,3,0,7,0
cust_510,nida_1510,0.17,0.263,220,100,20,8,50,type_1,5660,7507,6528,1383,40,emp_status_2,-139,paid,house_7,1,12,0,1118,1,INTERNET,3,Other,1,1,0,4,1
cust_511,nida_1511,0.691,0.039,171,115,40,19,31,type_1,19476,1552,5317,1891,2,emp_status_4,280,free,house_5,1,28,1,768,0,MOBILE,88,Other,1,3,0,2,0
cust_512,nida_1512,0.17,0.305,338,102,40,57,40,type_4,2236,5103,3795,1302,15,emp_status_1,357,free,house_2,1,29,0,443,0,MOBILE,42,Other,1,1,1,11,0
cust_513,nida_1513,0.26,0.745,283,43,60,78,0,type_3,9197,9245,3222,2444,35,emp_status_2,261,free,house_6,1,26,1,1280,0,INTERNET,17,Windows,1,0,1,3,0
cust_514,nida_1514,0.341,0.048,307,112,50,48,37,type_4,23912,7302,4846,676,25,emp_status_2,47,free,house_6,1,25,1,1366,0,INTERNET,19,Windows,1,0,0,3,0
cust_515,nida_1515,0.194,0.219,155,341,50,56,44,type_1,6633,3415,6461,661,23,emp_status_7,-9,free,house_7,1,-1,0,391,1,INTERNET,32,Other,0,3,0,2,1
cust_516,nida_1516,0.442,0.706,149,29,30,15,46,type_1,17463,8225,6577,1563,33,emp_status_4,-70,paid,house_3,1,12,0,718,0,MOBILE,27,X11,0,2,0,7,0
cust_517,nida_1517,0.292,0.783,183,162,20,74,25,type_4,12202,8812,6406,1260,19,emp_status_3,203,paid,house_6,1,8,1,1627,0,MOBILE,100,Macintosh,0,0,0,1,0
cust_518,nida_1518,0.043,0.455,176,187,20,7,13,type_3,22007,8992,2889,2353,16,emp_status_6,-153,paid,house_5,1,5,0,1159,0,INTERNET,77,Other,0,1,1,9,0
cust_519,nida_1519,0.085,0.698,19,291,60,66,5,type_3,14958,8613,5313,357,19,emp_status_4,334,paid,house_3,1,12,0,1498,0,MOBILE,38,X11,1,1,0,5,0
cust_520,nida_1520,0.474,0.388,110,193,60,18,107,type_5,7338,6790,2867,1308,15,emp_status_1,130,free,house_1,1,25,1,1869,0,INTERNET,78,Macintosh,0,2,1,4,0
cust_521,nida_1521,0.274,0.16,169,290,50,66,55,type_2,22860,3616,6169,1316,3,emp_status_1,181,free,house_1,1,9,0,1262,1,MOBILE,16,Other,0,3,0,3,1
cust_522,nida_1522,0.237,0.398,136,373,20,35,40,type_1,8482,6164,4720,418,17,emp_status_5,193,paid,house_7,1,8,0,392,0,MOBILE,47,Macintosh,1,0,1,3,0
cust_523,nida_1523,0.267,0.58,231,259,20,59,7,type_3,10852,3863,6089,1491,35,emp_status_2,-6,paid,house_2,1,5,0,526,0,MOBILE,59,Other,1,3,1,3,0
cust_524,nida_1524,0.103,0.948,330,205,20,35,103,type_1,23601,6859,2850,641,34,emp_status_6,45,free,house_5,1,15,0,682,0,MOBILE,63,Windows,1,0,1,1,0
cust_525,nida_1525,0.228,0.069,28,50,30,10,4,type_2,16559,1951,3600,1593,29,emp_status_1,266,free,house_6,1,10,0,224,0,INTERNET,73,Other,0,3,1,2,0
cust_526,nida_1526,0.263,0.507,379,47,30,50,55,type_1,8392,2404,6249,506,17,emp_status_3,-24,paid,house_4,1,5,1,301,0,MOBILE,34,Other,1,2,1,11,0
cust_527,nida_1527,0.689,0.329,305,4,60,54,74,type_3,1795,8205,3594,1681,20,emp_status_3,199,paid,house_1,1,22,1,862,0,MOBILE,94,Other,0,1,1,7,0
cust_528,nida_1528,0.251,0.508,159,377,50,53,28,type_5,5002,6566,3182,1501,31,emp_status_4,104,free,house_6,1,-1,0,416,0,MOBILE,90,Other,1,3,1,3,0
cust_529,nida_1529,0.245,0.024,76,392,40,16,53,type_4,18320,5323,4477,1385,4,emp_status_1,42,free,house_7,1,27,0,941,0,INTERNET,68,X11,0,3,0,6,0
cust_530,nida_1530,0.277,0.313,276,372,50,61,82,type_4,3657,4023,5695,311,40,emp_status_6,309,free,house_1,1,24,0,466,0,INTERNET,5,Linux,1,0,1,4,0
cust_531,nida_1531,0.272,0.82,318,222,30,41,82,type_3,9319,5633,4821,1657,22,emp_status_6,333,paid,house_1,1,8,1,361,0,INTERNET,59,X11,1,3,0,10,0
cust_532,nida_1532,0.23,0.554,19,21,30,23,52,type_3,14149,4527,4732,244,29,emp_status_1,158,paid,house_1,1,-1,0,486,0,INTERNET,62,X11,0,3,0,5,0
cust_533,nida_1533,0.426,0.451,361,143,60,16,108,type_2,22210,6741,6072,476,26,emp_status_7,233,free,house_2,1,15,1,877,0,INTERNET,102,Windows,1,2,0,8,0
cust_534,nida_1534,0.223,0.286,370,108,40,47,25,type_1,6426,8718,6481,614,14,emp_status_5,-123,paid,house_5,1,7,0,1085,0,INTERNET,86,Other,0,3,0,2,0
cust_535,nida_1535,0.477,0.298,378,210,20,69,82,type_2,16525,5762,6032,2483,40,emp_status_5,-102,paid,house_1,1,21,0,446,0,MOBILE,72,X11,0,2,0,10,0
cust_536,nida_1536,0.231,0.383,141,298,40,6,57,type_4,4753,7238,6580,249,13,emp_status_5,172,free,house_6,1,27,0,373,0,MOBILE,28,Macintosh,0,2,0,5,0
cust_537,nida_1537,0.431,0.836,34,39,40,13,5,type_1,19361,9346,3034,1595,20,emp_status_7,216,paid,house_6,1,0,0,1619,0,INTERNET,15,Other,1,2,0,2,0
cust_538,nida_1538,0.387,0.967,301,397,40,10,38,type_2,1091,5139,4710,1773,33,emp_status_1,377,paid,house_7,1,16,0,1232,0,INTERNET,42,Windows,0,0,1,12,0
cust_539,nida_1539,0.209,0.439,212,170,60,11,102,type_4,7538,2241,3890,1929,25,emp_status_4,-20,paid,house_2,1,26,1,1108,0,MOBILE,70,Windows,0,2,0,9,0
cust_540,nida_1540,0.09,0.393,30,184,30,4,92,type_1,635,8771,3651,1875,24,emp_status_7,-96,free,house_5,1,5,1,1671,0,INTERNET,74,Macintosh,1,0,0,2,0
cust_541,nida_1541,0.604,0.847,184,212,20,4,70,type_5,13179,6231,4340,510,30,emp_status_6,31,free,house_5,1,9,1,1217,0,MOBILE,24,Windows,1,1,0,1,0
cust_542,nida_1542,0.227,0.427,172,304,40,19,0,type_5,13524,4517,3672,1669,5,emp_status_4,-91,paid,house_7,1,5,0,987,0,MOBILE,15,Other,1,2,0,4,0
cust_543,nida_1543,0.304,0.552,52,50,20,53,12,type_2,23694,4557,5463,1872,3,emp_status_4,270,paid,house_4,1,22,0,1794,0,INTERNET,33,Linux,1,3,0,12,0
cust_544,nida_1544,0.165,0.231,159,68,40,54,8,type_3,14665,1900,4025,773,23,emp_status_7,0,paid,house_3,1,13,0,796,1,MOBILE,44,Linux,0,2,0,7,1
cust_545,nida_1545,0.182,0.744,248,194,30,57,48,type_1,13756,9097,3525,1365,41,emp_status_4,334,paid,house_1,1,29,0,861,0,INTERNET,106,X11,1,1,1,2,0
cust_546,nida_1546,0.477,0.532,249,149,20,78,16,type_2,18697,6464,6832,923,30,emp_status_3,-38,free,house_2,1,17,0,1544,0,INTERNET,3,Windows,1,2,0,11,0
cust_547,nida_1547,0.526,0.809,277,107,50,29,16,type_3,18051,5362,6864,73,18,emp_status_1,-75,paid,house_5,1,8,0,1795,0,MOBILE,43,Other,0,0,0,10,0
cust_548,nida_1548,0.361,0.781,169,116,30,23,14,type_3,3894,2968,3785,808,10,emp_status_2,296,paid,house_4,0,6,1,1348,0,MOBILE,73,Macintosh,1,1,0,9,0
cust_549,nida_1549,0.251,0.215,181,363,20,72,50,type_1,19803,7772,5519,1045,28,emp_status_1,365,paid,house_3,1,-1,0,240,0,MOBILE,14,Macintosh,1,1,0,12,0
cust_550,nida_1550,0.384,0.716,0,93,40,2,67,type_1,23843,6171,3669,2267,4,emp_status_4,17,paid,house_5,1,0,1,536,0,MOBILE,56,Other,0,0,0,1,0
cust_551,nida_1551,0.196,0.8,192,254,40,47,50,type_3,22840,6870,5270,2126,17,emp_status_3,309,free,house_5,1,27,1,1908,0,MOBILE,40,Other,1,0,1,1,0
cust_552,nida_1552,0.298,0.346,164,42,30,70,29,type_4,2608,5356,5655,234,2,emp_status_3,137,paid,house_1,1,8,0,1995,0,MOBILE,92,Macintosh,1,3,0,8,0
cust_553,nida_1553,0.132,0.173,245,65,30,21,99,type_2,22152,1589,4410,2204,39,emp_status_1,70,free,house_3,1,7,1,525,0,MOBILE,58,Windows,1,1,0,5,0
cust_554,nida_1554,0.126,0.003,242,154,40,13,82,type_1,7866,3126,6482,2374,10,emp_status_2,261,free,house_3,1,29,0,1908,0,MOBILE,54,X11,0,2,1,12,0
cust_555,nida_1555,0.355,0.451,108,321,20,47,21,type_3,11811,1660,4805,641,20,emp_status_7,-104,paid,house_7,1,30,0,1409,0,INTERNET,102,X11,1,0,0,12,0
cust_556,nida_1556,0.322,0.352,378,204,50,28,94,type_4,9039,5539,6886,620,29,emp_status_7,-108,free,house_2,1,0,0,1464,0,MOBILE,4,X11,0,3,1,9,0
cust_557,nida_1557,0.311,0.555,321,272,60,49,40,type_5,18662,3388,6101,984,18,emp_status_4,-25,free,house_4,1,22,0,1562,0,INTERNET,18,Other,0,0,1,8,0
cust_558,nida_1558,0.227,0.188,69,153,30,9,79,type_3,21861,1401,3520,1298,24,emp_status_3,-83,free,house_7,1,4,0,1317,1,INTERNET,82,Macintosh,1,0,1,6,1
cust_559,nida_1559,0.312,0.86,162,177,40,70,60,type_4,19437,6440,5787,1617,34,emp_status_4,258,paid,house_6,1,6,0,1118,0,INTERNET,22,Macintosh,0,3,0,4,0
cust_560,nida_1560,0.172,0.258,283,58,20,26,75,type_5,22196,4250,4755,1795,11,emp_status_4,254,free,house_2,1,23,1,1639,0,INTERNET,89,Macintosh,1,1,0,6,0
cust_561,nida_1561,0.041,0.226,373,72,30,78,48,type_4,11582,5217,6441,859,25,emp_status_6,280,free,house_4,1,23,1,1286,0,INTERNET,65,Macintosh,1,2,1,2,0
cust_562,nida_1562,0.276,0.481,111,47,20,27,75,type_1,18466,1506,6579,2085,4,emp_status_4,253,paid,house_7,1,9,0,1215,0,INTERNET,86,Macintosh,1,0,1,5,0
cust_563,nida_1563,0.094,0.499,226,269,30,8,79,type_3,16847,3328,6350,2165,18,emp_status_5,52,free,house_2,1,-1,0,932,0,INTERNET,50,Linux,1,1,0,10,0
cust_564,nida_1564,0.412,0.215,299,71,40,70,13,type_5,9859,8755,5690,2437,26,emp_status_6,-147,paid,house_4,1,21,0,719,0,INTERNET,8,Other,1,3,0,3,0
cust_565,nida_1565,0.516,0.272,14,194,20,25,88,type_4,6046,5824,5863,376,37,emp_status_4,158,paid,house_6,1,1,0,1948,0,INTERNET,23,Other,1,3,1,3,0
cust_566,nida_1566,0.634,0.17,29,397,40,7,42,type_5,800,1598,3552,1897,28,emp_status_4,0,paid,house_1,1,-1,0,1432,0,MOBILE,90,Linux,1,3,1,1,0
cust_567,nida_1567,0.272,0.718,160,177,20,1,90,type_2,16405,2984,4923,375,11,emp_status_2,232,paid,house_4,1,10,0,1432,1,MOBILE,80,X11,1,1,0,11,0
cust_568,nida_1568,0.161,0.77,304,46,30,56,40,type_3,19200,3862,3771,1604,18,emp_status_7,60,paid,house_6,1,29,0,1599,1,INTERNET,104,Windows,1,2,1,8,1
cust_569,nida_1569,0.302,0.462,191,70,60,51,43,type_1,19782,6311,4617,594,8,emp_status_6,101,free,house_2,0,27,0,284,0,MOBILE,43,Other,1,1,1,10,0
cust_570,nida_1570,0.247,0.714,208,111,60,57,92,type_5,1962,5690,6592,1065,17,emp_status_7,-100,paid,house_3,1,26,0,406,0,INTERNET,76,Other,0,1,1,3,0
cust_571,nida_1571,0.277,0.736,376,243,50,2,105,type_4,3173,7447,6100,2007,28,emp_status_6,363,free,house_5,0,19,0,1570,0,INTERNET,-1,Linux,0,3,1,1,0
cust_572,nida_1572,0.472,0.138,230,383,50,7,33,type_5,18501,3733,6621,2505,2,emp_status_2,-19,free,house_6,1,9,0,1888,0,MOBILE,82,Other,1,0,1,4,1
cust_573,nida_1573,0.219,0.966,182,389,40,58,20,type_4,586,3530,6032,1051,22,emp_status_5,-10,paid,house_6,1,24,1,360,0,MOBILE,23,Other,0,0,0,1,0
cust_574,nida_1574,0.251,0.821,13,307,20,1,72,type_5,6910,7348,4654,628,29,emp_status_6,8,free,house_6,0,9,1,649,0,MOBILE,74,X11,0,3,0,1,0
cust_575,nida_1575,0.134,0.204,303,157,50,61,73,type_1,13383,6988,6016,2373,23,emp_status_5,212,free,house_4,1,3,0,315,1,INTERNET,101,Linux,1,0,0,1,1
cust_576,nida_1576,0.258,0.186,207,272,30,48,36,type_1,14775,2482,2782,1532,36,emp_status_4,-165,paid,house_7,1,5,0,561,0,INTERNET,71,Other,0,3,0,2,0
cust_577,nida_1577,0.576,0.126,170,266,60,19,95,type_3,19857,5490,2943,2372,36,emp_status_3,-8,paid,house_4,1,29,0,1474,0,INTERNET,7,Macintosh,0,1,1,12,0
cust_578,nida_1578,0.175,0.138,264,302,20,28,68,type_1,20660,2665,4676,1830,3,emp_status_3,249,paid,house_3,1,6,0,1111,0,INTERNET,40,Linux,1,3,0,1,0
cust_579,nida_1579,0.44,0.748,18,28,60,16,62,type_5,7479,4807,6019,1183,27,emp_status_1,272,free,house_1,1,25,1,382,0,INTERNET,61,X11,1,2,1,12,0
cust_580,nida_1580,0.24,0.47,68,95,20,73,99,type_5,12458,1605,5346,745,15,emp_status_3,317,free,house_2,1,19,0,875,0,INTERNET,103,Windows,1,2,0,6,0
cust_581,nida_1581,0.446,0.783,6,249,50,21,5,type_1,18762,8087,6286,1277,12,emp_status_3,272,free,house_1,1,28,1,1551,0,INTERNET,23,Other,1,2,1,7,0
cust_582,nida_1582,0.418,0.746,32,5,50,5,42,type_2,20874,4809,5338,1951,7,emp_status_2,-71,free,house_7,1,12,0,791,0,INTERNET,92,Macintosh,1,1,1,1,0
cust_583,nida_1583,0.125,0.605,222,90,40,61,74,type_5,23840,3690,4117,2295,24,emp_status_1,250,paid,house_4,1,-1,1,1230,1,INTERNET,46,Macintosh,0,0,0,10,0
cust_584,nida_1584,0.414,0.686,177,111,20,30,5,type_3,22587,6697,3391,2445,1,emp_status_7,-79,free,house_4,1,22,0,1822,0,INTERNET,53,Windows,0,1,1,1,0
cust_585,nida_1585,0.086,0.018,244,257,30,61,64,type_2,17636,3775,4663,2250,29,emp_status_1,49,free,house_6,1,4,0,1743,0,INTERNET,102,Linux,1,0,1,11,0
cust_586,nida_1586,0.102,0.312,258,105,50,11,58,type_1,11343,8930,6803,1325,39,emp_status_2,270,paid,house_6,1,4,0,1610,0,MOBILE,90,X11,1,1,0,10,0
cust_587,nida_1587,0.229,0.638,106,61,40,11,-1,type_4,19283,6380,5913,1171,2,emp_status_3,299,free,house_1,1,3,1,1130,0,MOBILE,64,Other,0,1,0,9,0
cust_588,nida_1588,0.547,0.009,240,388,50,62,60,type_5,17220,4846,3834,220,22,emp_status_3,26,paid,house_2,1,13,0,1593,0,INTERNET,87,Other,1,2,1,9,0
cust_589,nida_1589,0.351,0.033,22,356,60,15,85,type_4,4660,6131,4401,1871,28,emp_status_1,120,free,house_4,1,6,0,1771,0,INTERNET,80,Other,0,1,0,1,0
cust_590,nida_1590,0.139,0.852,214,269,50,24,87,type_3,13143,3704,6061,2310,40,emp_status_3,-161,paid,house_4,1,3,1,962,0,INTERNET,22,Macintosh,0,2,1,11,0
cust_591,nida_1591,0.054,0.684,53,197,20,21,16,type_2,5078,9179,5389,2343,29,emp_status_1,201,free,house_7,1,29,0,811,0,INTERNET,80,Linux,1,1,0,8,0
cust_592,nida_1592,0.381,0.265,24,345,40,75,106,type_4,20608,8073,5848,2339,10,emp_status_3,159,paid,house_1,1,29,0,278,0,INTERNET,89,Windows,1,3,1,3,0
cust_593,nida_1593,0.279,0.688,279,335,20,17,5,type_3,24533,7718,4034,683,20,emp_status_4,-157,free,house_5,1,6,1,1444,0,INTERNET,42,Linux,1,2,0,7,0
cust_594,nida_1594,0.307,0.792,290,144,30,44,52,type_4,17734,7577,5439,875,26,emp_status_2,263,free,house_6,0,4,0,1931,0,INTERNET,54,X11,0,3,0,1,0
cust_595,nida_1595,0.343,0.307,325,404,30,67,65,type_4,24032,2300,7003,1054,23,emp_status_6,67,paid,house_3,1,21,0,1961,0,INTERNET,33,X11,0,1,0,7,0
cust_596,nida_1596,0.476,0.036,184,59,50,11,91,type_3,15620,8465,3821,1962,30,emp_status_5,67,paid,house_4,0,14,0,1822,0,INTERNET,32,Windows,1,1,1,11,0
cust_597,nida_1597,0.255,0.933,10,118,40,48,8,type_5,22978,5289,4221,348,29,emp_status_7,215,paid,house_2,1,6,0,1793,0,MOBILE,100,Macintosh,1,3,0,1,0
cust_598,nida_1598,0.501,0.345,127,59,40,32,59,type_4,23985,4415,6456,218,0,emp_status_4,85,free,house_5,1,2,0,1635,0,INTERNET,4,Windows,1,0,0,3,0
cust_599,nida_1599,0.154,0.106,370,307,40,62,57,type_3,6075,5296,6955,1022,0,emp_status_3,43,paid,house_1,0,30,0,1702,0,MOBILE,47,X11,1,0,1,12,0
cust_600,nida_1600,0.063,0.492,206,24,40,17,57,type_4,24016,6280,6465,449,7,emp_status_5,-169,paid,house_7,0,1,0,881,0,MOBILE,14,Macintosh,1,0,0,7,0
cust_601,nida_1601,0.448,0.768,131,113,50,53,105,type_5,16747,5331,4683,503,41,emp_status_6,269,free,house_1,0,14,0,1320,0,INTERNET,85,Linux,1,1,1,1,0
cust_602,nida_1602,0.11,0.222,337,38,20,26,67,type_3,13705,3661,5492,85,33,emp_status_4,-163,paid,house_7,1,11,1,1881,0,INTERNET,90,X11,1,0,0,9,0
cust_603,nida_1603,0.3,0.269,194,342,50,77,61,type_4,9723,5704,4656,1288,15,emp_status_6,210,paid,house_2,1,31,1,592,0,INTERNET,11,Macintosh,0,0,0,5,0
cust_604,nida_1604,0.536,0.243,260,114,20,24,96,type_1,12551,2014,3569,522,26,emp_status_2,-155,paid,house_7,1,20,1,667,0,INTERNET,10,Macintosh,1,1,0,2,0
cust_605,nida_1605,0.067,0.992,280,134,60,33,6,type_5,20189,5217,3003,2508,3,emp_status_5,48,free,house_6,1,29,0,1069,0,INTERNET,9,Other,1,1,1,4,0
cust_606,nida_1606,0.337,0.197,367,275,60,59,76,type_4,10339,2297,5813,629,18,emp_status_6,58,free,house_6,1,22,1,1594,0,INTERNET,45,Linux,1,0,0,8,0
cust_607,nida_1607,0.062,0.576,101,297,20,53,102,type_2,23400,8649,7011,2299,28,emp_status_5,164,free,house_5,0,1,0,1616,0,INTERNET,58,Macintosh,0,0,1,4,0
cust_608,nida_1608,0.267,0.925,118,19,50,4,53,type_3,3813,3362,3004,17,40,emp_status_2,-43,paid,house_2,0,31,0,217,0,INTERNET,47,Windows,1,3,0,10,0
cust_609,nida_1609,0.015,0.147,181,385,30,35,4,type_4,8511,8404,6184,1268,2,emp_status_6,1,free,house_4,1,28,0,1407,0,INTERNET,50,Linux,1,1,0,5,0
cust_610,nida_1610,0.093,0.971,7,29,50,53,-1,type_5,17163,6590,5958,1176,10,emp_status_4,379,free,house_5,1,24,1,1366,1,MOBILE,59,Linux,1,1,1,2,1
cust_611,nida_1611,0.162,0.947,43,245,30,35,54,type_5,1909,1974,3590,1632,7,emp_status_5,343,free,house_3,1,20,0,1686,0,MOBILE,84,X11,0,3,1,5,0
cust_612,nida_1612,0.056,0.885,242,25,50,68,95,type_2,21137,5450,5271,499,38,emp_status_7,362,paid,house_3,1,28,0,1730,0,MOBILE,93,Linux,1,2,0,7,0
cust_613,nida_1613,0.363,0.215,268,71,40,38,102,type_2,18614,9441,6881,457,32,emp_status_7,260,free,house_2,1,23,1,1557,0,INTERNET,89,Linux,1,2,1,9,0
cust_614,nida_1614,0.326,0.634,110,95,40,69,73,type_4,5666,7765,7002,114,7,emp_status_7,-126,free,house_3,1,26,1,261,0,INTERNET,89,Other,1,1,1,8,0
cust_615,nida_1615,0.552,0.761,53,159,60,3,86,type_1,10509,8426,6845,752,24,emp_status_6,266,free,house_2,1,31,0,362,0,INTERNET,38,Linux,1,1,0,10,0
cust_616,nida_1616,0.11,0.986,13,344,60,73,8,type_5,18693,6915,3025,768,23,emp_status_2,104,free,house_7,1,21,0,751,1,MOBILE,88,Macintosh,1,0,1,11,1
cust_617,nida_1617,0.217,0.18,35,298,20,64,106,type_1,20581,2197,4397,2494,25,emp_status_7,-133,paid,house_4,1,24,0,378,0,MOBILE,69,Windows,1,2,1,6,0
cust_618,nida_1618,0.078,0.766,176,297,30,39,21,type_1,17124,7243,4606,2400,25,emp_status_6,188,free,house_6,1,7,0,1458,0,INTERNET,73,Other,1,0,0,9,0
cust_619,nida_1619,0.177,0.339,125,285,40,36,14,type_4,14448,7684,6224,1870,16,emp_status_6,92,free,house_4,1,6,1,1283,0,MOBILE,51,Other,1,2,0,7,0
cust_620,nida_1620,0.595,0.176,115,371,50,66,99,type_3,753,3232,3199,321,26,emp_status_4,116,free,house_2,1,31,1,1451,1,MOBILE,59,Other,0,3,1,3,1
cust_621,nida_1621,0.397,0.421,338,210,20,30,14,type_3,1923,3905,5543,1972,28,emp_status_3,17,paid,house_4,1,13,0,438,0,MOBILE,20,Other,1,0,1,11,0
cust_622,nida_1622,0.106,0.794,70,74,50,76,54,type_3,20627,5438,4150,225,42,emp_status_1,194,paid,house_3,1,6,0,767,1,MOBILE,102,X11,1,3,1,12,1
cust_623,nida_1623,0.031,0.465,350,399,40,46,106,type_2,2033,5943,7017,360,38,emp_status_3,375,free,house_7,1,19,0,945,0,INTERNET,81,Other,0,3,0,1,0
cust_624,nida_1624,0.028,0.538,109,141,40,26,93,type_5,2592,9343,4967,1554,8,emp_status_3,-99,paid,house_4,1,1,0,283,0,INTERNET,36,X11,1,2,1,5,0
cust_625,nida_1625,0.368,0.995,147,32,40,50,4,type_2,3700,4622,5391,833,13,emp_status_1,12,free,house_7,1,7,0,1938,0,INTERNET,82,X11,1,1,0,9,0
cust_626,nida_1626,0.159,0.399,183,334,40,19,28,type_5,11005,3264,4859,111,4,emp_status_6,213,paid,house_3,1,12,0,1264,0,MOBILE,59,Linux,0,1,0,8,0
cust_627,nida_1627,0.738,0.615,103,2,50,12,61,type_5,1197,1944,5514,211,29,emp_status_3,-152,paid,house_6,1,25,0,637,0,MOBILE,81,Windows,1,3,1,6,0
cust_628,nida_1628,0.244,0.365,145,326,20,62,99,type_5,21410,6386,3608,1256,27,emp_status_3,125,free,house_6,1,18,0,728,0,MOBILE,81,Linux,1,1,1,8,0
cust_629,nida_1629,0.171,0.393,219,96,40,43,-1,type_4,20766,3252,5837,947,36,emp_status_2,181,paid,house_3,1,2,1,304,0,INTERNET,98,X11,1,0,1,8,0
cust_630,nida_1630,0.081,0.696,312,364,60,23,49,type_3,12984,7784,3628,158,7,emp_status_2,-83,paid,house_7,1,22,0,736,0,INTERNET,45,Linux,1,2,1,3,0
cust_631,nida_1631,0.448,0.938,349,215,20,2,104,type_2,10959,8933,5559,1908,14,emp_status_4,374,free,house_1,1,25,0,581,1,MOBILE,25,Macintosh,1,0,1,12,1
cust_632,nida_1632,0.197,0.542,372,26,60,9,87,type_2,24224,9481,3932,1347,27,emp_status_5,159,free,house_4,1,10,0,1316,0,INTERNET,79,Other,0,1,0,6,0
cust_633,nida_1633,0.261,0.768,4,199,50,64,44,type_4,7452,4102,6608,1271,35,emp_status_6,-13,paid,house_4,1,26,0,1438,0,INTERNET,16,Other,0,3,1,7,0
cust_634,nida_1634,0.279,0.089,258,384,40,48,19,type_5,9598,6522,5461,910,32,emp_status_7,164,paid,house_2,0,22,1,1919,0,MOBILE,18,X11,1,2,1,2,0
cust_635,nida_1635,0.249,0.211,297,271,20,57,97,type_3,6902,3232,5858,2451,5,emp_status_4,-105,paid,house_2,1,29,0,416,0,INTERNET,106,Linux,1,3,0,11,0
cust_636,nida_1636,0.389,0.502,347,312,40,76,36,type_1,7931,1472,3181,403,11,emp_status_2,-135,paid,house_7,1,1,1,688,1,MOBILE,40,Macintosh,1,2,0,7,1
cust_637,nida_1637,0.09,0.02,40,125,40,77,67,type_1,22550,8825,5754,1841,6,emp_status_2,234,free,house_5,1,28,0,350,0,INTERNET,39,Macintosh,0,0,0,10,0
