customer_id,nida,age,married,education,dependents,employment_status,spouse_employment_status,monthly_income,residense_status,vehicle_ownership_status,vehicle_cat,credit_history_length_months,payment_history_score,total_outstanding_debt,credit_utilization_ratio,number_of_late_payments_36,active_loans,avg_monthly_balance,savings_account_balance,requested_amount,loan_purpose,previous_collateral_value,debt_to_income_ratio,risk_category_target
cust_406,nida_1406,23,YES,Post-Graduate,0,Self-Employed,Employed,28211.41,Rented,NO,Motorcycle,162,685,10610.36,0.11,9,4,1947.54,123117.44,58756.71,Personal,185471.88,0.32,MEDIUM
cust_407,nida_1407,55,YES,Graduate,1,Employed,Not Applicable,106435.97,Rented,NO,Motorcycle,160,421,10453.56,0.68,2,1,27988.97,194648.59,54971.38,Business,239897.23,0.57,MEDIUM
cust_408,nida_1408,24,YES,Post-Graduate,0,Employed,Employed,83673.32,Owned,YES,Motorcycle,136,649,5236.21,0.85,4,4,13149.73,33449.84,8196.2,Business,152446.29,0.11,LOW
cust_409,nida_1409,57,NO,Graduate,3,Unemployed,Unemployed,119886.69,Owned,YES,Car,19,568,11376.14,0.23,2,1,55572.47,26755.51,25810.89,Personal,231891.86,0.6,MEDIUM
cust_410,nida_1410,22,YES,Post-Graduate,1,Employed,Employed,65625.39,Rented,NO,Motorcycle,179,772,15912.12,0.14,0,2,72501.25,4632.05,18974.41,Education,137612.5,0.28,MEDIUM
cust_411,nida_1411,27,YES,Post-Graduate,1,Self-Employed,Unemployed,67817.97,Rented,NO,Motorcycle,152,492,35798.2,0.78,4,3,48631.17,132980.58,76795.27,Education,9965.75,0.49,HIGH
cust_412,nida_1412,22,NO,Undergraduate,0,Employed,Unemployed,69066.94,Rented,NO,Motorcycle,114,541,34879.47,0.63,6,4,48497.43,54457.3,87287.17,Home,33246.79,0.12,MEDIUM
cust_413,nida_1413,39,YES,Graduate,2,Self-Employed,Not Applicable,83259.07,Owned,NO,Motorcycle,100,377,27145.36,0.92,6,0,42999.34,61717.22,94202.95,Personal,69903.14,0.43,HIGH
cust_414,nida_1414,63,YES,Post-Graduate,0,Unemployed,Unemployed,80783.22,Owned,NO,Motorcycle,37,599,26772.71,0.83,2,4,3030.88,162784.7,56495.47,Personal,50925.5,0.52,MEDIUM
cust_415,nida_1415,57,YES,Post-Graduate,0,Self-Employed,Not Applicable,147954.96,Rented,YES,None,71,846,1090.29,0.2,1,4,3607.52,169852.72,56262.44,Home,230716.35,0.18,LOW
cust_416,nida_1416,28,NO,Undergraduate,1,Self-Employed,Employed,37237.08,Rented,NO,Motorcycle,105,713,27464.27,0.36,3,2,56715.14,81213.26,57877.66,Personal,40472.81,0.18,MEDIUM
cust_417,nida_1417,25,YES,Post-Graduate,2,Employed,Unemployed,86388.43,Rented,YES,None,73,685,16813.53,0.35,1,2,47355.68,21514.93,74335.39,Personal,125097.05,0.22,MEDIUM
cust_418,nida_1418,55,YES,Graduate,2,Unemployed,Unemployed,24600.24,Rented,NO,None,65,538,39744.94,0.52,6,4,2772.02,138164.79,93136.64,Home,153517.04,0.33,HIGH
cust_419,nida_1419,41,NO,Undergraduate,2,Self-Employed,Not Applicable,65462.94,Owned,YES,Motorcycle,127,759,43517.35,0.45,5,4,45132.24,18746.21,70547.08,Home,80521.06,0.38,MEDIUM
cust_420,nida_1420,23,NO,Post-Graduate,0,Self-Employed,Unemployed,56982.04,Rented,YES,Motorcycle,49,518,4200.67,0.18,9,3,14338.58,6998.55,67686.83,Personal,140270.49,0.31,MEDIUM
cust_421,nida_1421,23,YES,Undergraduate,0,Employed,Unemployed,77445.08,Owned,NO,Car,177,476,9032.12,0.32,1,1,7487.97,14165.69,90912.71,Education,135501.59,0.36,MEDIUM
cust_422,nida_1422,51,YES,Undergraduate,1,Unemployed,Not Applicable,79617.51,Rented,NO,Motorcycle,33,845,8909.49,0.86,4,0,60966.57,196023.58,78422.56,Personal,207285.8,0.57,MEDIUM
cust_423,nida_1423,45,YES,Undergraduate,4,Self-Employed,Employed,27681.61,Rented,YES,None,89,626,24044.91,0.3,5,0,45014.85,90574.63,30610.69,Education,226205.77,0.43,HIGH
cust_424,nida_1424,51,NO,Post-Graduate,2,Employed,Unemployed,55408.77,Owned,NO,Motorcycle,7,588,3720.73,0.86,8,4,16071.22,32629.65,11938.43,Home,20780.45,0.46,MEDIUM
cust_425,nida_1425,54,YES,Undergraduate,0,Self-Employed,Unemployed,78436.96,Rented,YES,Car,140,694,49791.23,0.07,3,0,33858.66,21298.63,78828.37,Home,138040.33,0.31,MEDIUM
cust_426,nida_1426,55,YES,Graduate,1,Employed,Unemployed,74773.83,Owned,YES,Motorcycle,37,436,313.53,0.18,3,3,62419.45,71300.08,91060.27,Business,54922.9,0.38,MEDIUM
cust_427,nida_1427,57,YES,Graduate,0,Self-Employed,Unemployed,120377.61,Rented,YES,Motorcycle,196,326,8798.25,0.22,0,2,4726.35,79419.29,87674.7,Personal,224760.34,0.51,MEDIUM
cust_428,nida_1428,28,YES,Graduate,3,Employed,Unemployed,23347.48,Rented,NO,Motorcycle,73,605,4447.59,0.81,8,3,22203.03,27917.93,64580.15,Education,185391.82,0.36,HIGH
cust_429,nida_1429,63,NO,Undergraduate,4,Unemployed,Employed,72200.07,Owned,NO,Motorcycle,14,536,40589.4,0.46,0,4,54887.2,165321.27,81111.21,Business,32480.93,0.3,MEDIUM
cust_430,nida_1430,59,YES,Undergraduate,1,Employed,Not Applicable,65951.9,Owned,YES,Motorcycle,51,793,11125.65,0.4,1,2,40842.89,74291.33,33637.49,Personal,171972.69,0.47,MEDIUM
cust_431,nida_1431,40,NO,Graduate,0,Employed,Not Applicable,139306.99,Rented,NO,Motorcycle,16,588,9617.14,0.2,8,2,72813.81,92973.73,70612.0,Personal,18079.5,0.49,MEDIUM
cust_432,nida_1432,54,YES,Undergraduate,0,Self-Employed,Not Applicable,96791.49,Rented,YES,None,115,768,32368.13,0.89,8,2,14252.94,132633.97,6918.81,Education,61129.57,0.18,LOW
cust_433,nida_1433,24,YES,Undergraduate,3,Unemployed,Not Applicable,44185.03,Owned,YES,Car,30,742,48438.58,0.34,1,3,73239.89,38412.71,54167.31,Home,168008.72,0.25,MEDIUM
cust_434,nida_1434,34,YES,Post-Graduate,0,Unemployed,Unemployed,81890.1,Owned,NO,Car,100,697,49315.58,0.9,6,4,26175.92,34310.49,10911.36,Education,189176.61,0.19,MEDIUM
cust_435,nida_1435,59,NO,Graduate,2,Unemployed,Not Applicable,90972.05,Owned,NO,Motorcycle,152,305,16635.52,0.91,6,3,2548.88,6770.62,52581.33,Personal,110123.27,0.5,HIGH
cust_436,nida_1436,53,YES,Graduate,0,Self-Employed,Employed,25248.33,Rented,NO,None,213,784,20659.61,0.49,0,2,49874.63,93897.8,94193.63,Personal,7338.67,0.43,MEDIUM
cust_437,nida_1437,48,YES,Graduate,0,Self-Employed,Unemployed,110884.57,Owned,YES,None,230,434,41176.58,0.81,4,4,58757.67,78607.09,65290.15,Personal,121068.03,0.41,MEDIUM
cust_438,nida_1438,51,YES,Post-Graduate,0,Employed,Unemployed,99041.51,Rented,YES,Motorcycle,239,742,36170.11,0.37,8,4,51896.0,10036.27,53183.56,Business,141856.51,0.58,MEDIUM
cust_439,nida_1439,54,NO,Graduate,4,Self-Employed,Employed,126789.73,Owned,YES,Car,175,663,9694.6,0.61,3,0,45075.64,75297.85,9228.76,Personal,203529.16,0.18,LOW
cust_440,nida_1440,36,YES,Graduate,2,Unemployed,Not Applicable,50508.8,Owned,NO,Motorcycle,135,542,48987.81,0.83,0,3,72539.3,79236.47,34662.55,Personal,11148.24,0.14,MEDIUM
cust_441,nida_1441,35,YES,Graduate,3,Employed,Unemployed,62688.91,Rented,YES,None,87,843,29318.5,0.57,3,3,65920.56,55520.4,89507.79,Home,9170.41,0.58,MEDIUM
cust_442,nida_1442,55,YES,Undergraduate,1,Self-Employed,Employed,76164.7,Owned,YES,Motorcycle,54,625,22540.68,0.42,0,3,52896.56,169009.65,6690.54,Personal,183901.77,0.59,MEDIUM
cust_443,nida_1443,36,YES,Post-Graduate,1,Self-Employed,Employed,123631.71,Rented,YES,Motorcycle,28,803,8760.06,0.85,9,1,15334.9,30191.37,97168.05,Education,229414.31,0.56,LOW
cust_444,nida_1444,53,YES,Post-Graduate,3,Self-Employed,Not Applicable,62978.48,Rented,YES,Motorcycle,102,823,39485.07,0.56,2,2,34534.65,169918.76,12047.74,Personal,243100.65,0.45,MEDIUM
cust_445,nida_1445,22,YES,Undergraduate,4,Unemployed,Unemployed,148270.27,Rented,NO,None,71,573,7082.02,0.81,6,1,37726.07,39034.5,12988.72,Education,135742.74,0.58,MEDIUM
cust_446,nida_1446,41,YES,Graduate,4,Unemployed,Unemployed,98091.55,Rented,NO,Car,34,594,26729.68,0.09,8,4,31073.67,55433.93,22918.4,Business,35957.14,0.53,MEDIUM
cust_447,nida_1447,53,YES,Post-Graduate,3,Employed,Not Applicable,87205.83,Owned,YES,Motorcycle,196,611,34416.46,0.68,7,2,57780.71,44503.61,54033.54,Home,172272.09,0.56,MEDIUM
cust_448,nida_1448,63,YES,Graduate,1,Unemployed,Unemployed,131243.54,Owned,YES,None,153,506,28880.03,0.65,6,1,71279.48,185233.48,35767.63,Home,5242.04,0.51,MEDIUM
cust_449,nida_1449,59,YES,Graduate,3,Employed,Not Applicable,90650.41,Owned,NO,Motorcycle,102,689,39282.43,0.87,0,2,28638.37,53993.62,76283.24,Education,245263.94,0.29,MEDIUM
cust_450,nida_1450,47,YES,Undergraduate,2,Self-Employed,Employed,83262.75,Rented,YES,Car,155,832,25238.0,0.57,4,3,3419.79,22699.73,31519.22,Home,16400.43,0.6,MEDIUM
cust_451,nida_1451,29,NO,Graduate,1,Self-Employed,Unemployed,46631.72,Owned,YES,None,202,595,15636.48,0.88,0,2,44705.97,6982.75,84548.85,Home,178569.09,0.36,MEDIUM
cust_452,nida_1452,41,YES,Graduate,1,Unemployed,Employed,130578.36,Rented,NO,Car,201,567,13873.95,0.33,8,1,67449.65,164064.75,68912.26,Business,104460.86,0.45,MEDIUM
cust_453,nida_1453,59,YES,Post-Graduate,3,Self-Employed,Unemployed,135044.16,Rented,NO,Motorcycle,123,755,40593.34,0.93,4,4,33312.1,11988.4,9314.59,Business,70265.34,0.47,LOW
cust_454,nida_1454,25,YES,Graduate,2,Employed,Unemployed,113750.44,Rented,NO,Motorcycle,64,489,16691.28,0.63,0,2,2468.93,2132.83,34579.15,Education,154214.44,0.6,MEDIUM
cust_455,nida_1455,22,YES,Undergraduate,3,Employed,Employed,104445.63,Owned,NO,Motorcycle,86,592,11367.1,0.24,9,1,5412.59,122340.37,14450.82,Personal,61586.49,0.21,MEDIUM
cust_456,nida_1456,45,NO,Graduate,0,Unemployed,Employed,85120.22,Owned,YES,Car,196,455,4701.7,0.29,8,4,25943.76,102529.37,21144.76,Business,83289.9,0.24,MEDIUM
cust_457,nida_1457,50,NO,Post-Graduate,3,Employed,Employed,142093.53,Rented,NO,Car,238,654,49727.61,0.78,5,2,27338.79,165439.26,17484.4,Business,20738.04,0.1,LOW
cust_458,nida_1458,60,YES,Post-Graduate,4,Employed,Not Applicable,32610.57,Rented,NO,None,96,409,15619.48,0.74,3,4,41391.3,55222.91,32781.93,Business,698.84,0.43,HIGH
cust_459,nida_1459,48,NO,Graduate,4,Unemployed,Employed,39102.04,Rented,YES,Car,139,458,17991.12,0.25,5,1,14328.34,29999.99,80078.11,Business,180611.12,0.18,MEDIUM
cust_460,nida_1460,30,YES,Undergraduate,2,Unemployed,Employed,63601.27,Owned,NO,None,178,695,41608.85,0.48,7,3,33535.24,118978.39,60276.67,Education,192782.17,0.11,MEDIUM
cust_461,nida_1461,27,NO,Undergraduate,3,Employed,Unemployed,47143.51,Owned,YES,Motorcycle,232,410,34209.44,0.84,0,1,51224.73,173581.88,11872.1,Business,170426.53,0.13,MEDIUM
cust_462,nida_1462,53,YES,Post-Graduate,3,Self-Employed,Not Applicable,105355.03,Owned,NO,Motorcycle,156,387,10493.92,0.58,9,4,71180.85,113599.06,67325.57,Personal,107123.89,0.13,MEDIUM
cust_463,nida_1463,23,NO,Post-Graduate,2,Self-Employed,Unemployed,49994.93,Owned,NO,None,68,735,5855.24,0.76,8,4,1167.77,120121.49,31167.59,Home,24981.53,0.37,MEDIUM
cust_464,nida_1464,57,YES,Graduate,0,Employed,Unemployed,28916.67,Owned,YES,Motorcycle,213,517,11379.35,0.88,7,3,69875.64,86983.72,38909.23,Home,110806.76,0.54,HIGH
cust_465,nida_1465,23,NO,Graduate,4,Employed,Unemployed,20613.6,Owned,NO,Motorcycle,126,661,8976.14,0.75,2,3,52578.42,191255.72,78544.58,Home,224749.59,0.29,MEDIUM
cust_466,nida_1466,23,YES,Graduate,4,Employed,Not Applicable,109839.74,Rented,YES,None,57,371,38852.82,0.6,7,2,6931.34,162141.64,58415.42,Personal,249795.06,0.22,MEDIUM
cust_467,nida_1467,61,NO,Post-Graduate,1,Self-Employed,Not Applicable,23451.73,Rented,NO,None,214,808,24569.37,0.86,1,4,71679.21,190685.34,90336.58,Personal,243297.28,0.21,MEDIUM
cust_468,nida_1468,37,NO,Undergraduate,1,Unemployed,Not Applicable,41533.16,Owned,NO,None,131,438,9234.33,0.54,3,3,35666.39,100657.94,66280.93,Business,214226.31,0.46,HIGH
cust_469,nida_1469,45,YES,Graduate,3,Unemployed,Unemployed,105805.34,Rented,YES,Car,51,312,18097.82,0.18,0,1,29048.74,55406.88,23842.61,Personal,124588.76,0.11,MEDIUM
cust_470,nida_1470,64,NO,Undergraduate,4,Unemployed,Unemployed,25230.56,Owned,YES,Car,174,369,29491.81,0.31,8,0,32364.32,63151.24,33207.34,Education,17470.36,0.3,HIGH
cust_471,nida_1471,44,NO,Post-Graduate,2,Self-Employed,Employed,56341.85,Owned,NO,None,54,439,19208.88,0.54,2,4,74154.03,19882.17,64312.85,Home,227559.22,0.3,MEDIUM
cust_472,nida_1472,59,YES,Undergraduate,1,Self-Employed,Not Applicable,44159.61,Owned,YES,Motorcycle,37,358,37371.36,0.26,9,1,29068.01,48721.91,63618.37,Business,76138.44,0.13,MEDIUM
cust_473,nida_1473,50,NO,Graduate,0,Employed,Not Applicable,141382.68,Owned,YES,None,129,439,48387.49,0.35,0,3,55423.05,159141.84,34573.0,Education,72255.37,0.55,MEDIUM
cust_474,nida_1474,51,YES,Graduate,0,Self-Employed,Employed,102683.12,Rented,NO,Motorcycle,173,436,5373.11,0.83,8,2,72111.51,41389.27,62239.85,Business,188861.47,0.41,MEDIUM
cust_475,nida_1475,42,YES,Graduate,0,Employed,Not Applicable,59851.09,Owned,NO,None,171,476,17834.39,0.78,1,1,25091.8,133104.96,77411.62,Home,191472.37,0.5,HIGH
cust_476,nida_1476,51,YES,Undergraduate,4,Employed,Employed,126902.58,Owned,YES,None,141,599,49947.4,0.7,4,2,59210.92,73062.1,43473.76,Personal,213134.48,0.45,MEDIUM
cust_477,nida_1477,60,NO,Undergraduate,1,Unemployed,Not Applicable,133430.74,Owned,YES,None,16,392,17641.93,0.06,3,2,62056.49,132759.67,47553.11,Personal,240719.29,0.12,LOW
cust_478,nida_1478,47,YES,Undergraduate,0,Self-Employed,Not Applicable,43670.24,Rented,YES,Car,159,631,40101.74,0.68,9,2,22428.53,104270.54,16718.72,Education,119363.24,0.44,MEDIUM
cust_479,nida_1479,38,NO,Undergraduate,2,Unemployed,Unemployed,144673.26,Owned,NO,Car,136,565,26559.86,0.19,2,2,15184.12,13333.37,11734.03,Personal,235961.96,0.52,MEDIUM
cust_480,nida_1480,54,YES,Graduate,2,Unemployed,Not Applicable,58439.51,Owned,NO,Car,15,811,11377.26,0.2,5,2,60995.79,7569.37,43472.36,Personal,235254.03,0.25,MEDIUM
cust_481,nida_1481,47,YES,Undergraduate,3,Employed,Employed,129194.38,Rented,NO,Motorcycle,25,446,13840.89,0.84,3,1,68782.62,185172.35,37953.75,Home,123705.07,0.37,MEDIUM
cust_482,nida_1482,54,NO,Graduate,2,Employed,Employed,127616.06,Owned,YES,Car,56,571,9829.09,0.25,8,0,30933.43,190980.26,46457.08,Business,85419.82,0.44,MEDIUM
cust_483,nida_1483,62,YES,Undergraduate,3,Unemployed,Employed,62255.97,Owned,NO,Car,54,481,48832.86,0.26,0,3,46734.22,136018.94,86635.31,Education,125583.98,0.1,MEDIUM
cust_484,nida_1484,57,NO,Post-Graduate,3,Self-Employed,Employed,134635.31,Rented,YES,Motorcycle,114,569,25003.39,0.26,1,2,68364.3,170638.41,92212.88,Personal,73588.7,0.4,MEDIUM
cust_485,nida_1485,44,YES,Post-Graduate,3,Self-Employed,Employed,146905.94,Rented,NO,Motorcycle,232,330,29785.91,0.91,3,4,74943.8,179816.48,70862.86,Home,115439.74,0.58,MEDIUM
cust_486,nida_1486,29,YES,Post-Graduate,2,Self-Employed,Not Applicable,142954.06,Owned,NO,Car,179,545,13877.38,0.47,0,2,32302.11,88620.03,81508.94,Home,68986.26,0.49,MEDIUM
cust_487,nida_1487,29,NO,Graduate,0,Self-Employed,Not Applicable,20061.79,Owned,NO,None,32,455,46636.38,0.9,2,0,70128.64,41400.41,39594.9,Home,74569.28,0.4,HIGH
cust_488,nida_1488,58,YES,Graduate,0,Employed,Employed,48429.08,Owned,YES,Car,99,818,48566.47,0.74,2,1,19295.56,12499.77,31692.87,Home,99500.75,0.59,MEDIUM
cust_489,nida_1489,51,YES,Graduate,4,Employed,Not Applicable,86975.61,Rented,YES,Motorcycle,16,336,29337.62,0.13,7,3,72741.86,96053.54,58827.96,Education,118675.57,0.18,MEDIUM
cust_490,nida_1490,62,YES,Undergraduate,2,Self-Employed,Unemployed,82422.52,Owned,YES,None,20,310,34917.53,0.9,7,2,26226.18,34744.22,35699.44,Home,151401.54,0.34,HIGH
cust_491,nida_1491,31,YES,Post-Graduate,0,Employed,Unemployed,112703.0,Rented,YES,None,71,623,31737.67,0.83,0,2,17245.2,160101.79,92974.06,Business,138781.93,0.53,MEDIUM
cust_492,nida_1492,26,YES,Undergraduate,2,Employed,Employed,79010.64,Rented,YES,None,99,588,10698.56,0.11,0,1,38734.0,87225.13,97253.31,Home,237984.09,0.2,MEDIUM
cust_493,nida_1493,63,NO,Undergraduate,3,Self-Employed,Employed,69603.42,Rented,NO,Car,82,331,9582.23,0.21,7,1,43735.9,6631.77,88901.42,Business,190609.08,0.45,HIGH
cust_494,nida_1494,37,NO,Post-Graduate,4,Self-Employed,Unemployed,71711.7,Owned,NO,Car,23,423,19527.46,0.32,7,4,65062.77,190513.89,24996.3,Education,68479.15,0.39,MEDIUM
cust_495,nida_1495,44,YES,Post-Graduate,2,Self-Employed,Not Applicable,56970.75,Owned,YES,Car,136,365,10982.2,0.4,1,2,41934.78,19082.76,58849.12,Business,161357.48,0.15,MEDIUM
cust_496,nida_1496,43,YES,Undergraduate,1,Self-Employed,Employed,69901.72,Owned,YES,Car,67,735,21210.73,0.59,6,2,25975.98,74525.48,20855.81,Personal,132051.49,0.56,MEDIUM
cust_497,nida_1497,46,NO,Post-Graduate,2,Employed,Unemployed,56026.82,Rented,NO,Motorcycle,145,423,47330.8,0.86,1,3,62612.07,196882.22,7918.24,Education,238952.1,0.37,HIGH
cust_498,nida_1498,61,YES,Post-Graduate,4,Unemployed,Not Applicable,37814.24,Owned,YES,Motorcycle,21,354,9607.61,0.32,4,0,69553.64,86441.28,30907.22,Education,241766.54,0.51,HIGH
cust_499,nida_1499,55,NO,Undergraduate,1,Employed,Not Applicable,137254.67,Owned,NO,Motorcycle,95,578,45617.65,0.68,2,3,26890.75,199809.96,39371.22,Personal,158677.95,0.11,LOW
cust_500,nida_1500,45,YES,Graduate,3,Employed,Employed,69768.79,Rented,YES,None,230,410,24671.55,0.38,2,3,74921.92,87512.35,10512.16,Education,132085.09,0.33,MEDIUM
cust_501,nida_1501,50,YES,Graduate,3,Employed,Not Applicable,96961.7,Owned,YES,Car,57,498,34749.34,0.78,7,3,36483.35,107886.39,17254.22,Education,105196.63,0.12,MEDIUM
cust_502,nida_1502,38,YES,Undergraduate,1,Employed,Unemployed,69050.41,Rented,YES,Car,225,711,32119.91,0.71,4,3,59665.87,68554.52,84908.07,Education,86290.93,0.51,MEDIUM
cust_503,nida_1503,63,YES,Graduate,1,Unemployed,Not Applicable,145596.31,Owned,NO,Car,25,619,41256.34,0.82,3,2,67601.02,32831.64,75373.34,Education,102246.67,0.27,LOW
cust_504,nida_1504,30,NO,Graduate,3,Unemployed,Unemployed,53581.58,Rented,NO,Motorcycle,99,651,13960.85,0.35,2,0,62086.35,64377.93,20332.72,Home,1735.0,0.13,MEDIUM
cust_505,nida_1505,37,YES,Post-Graduate,1,Employed,Employed,22043.02,Rented,YES,Car,108,765,43677.49,0.21,2,1,40064.55,168875.8,65531.65,Personal,29658.84,0.11,MEDIUM
cust_506,nida_1506,34,NO,Graduate,1,Unemployed,Employed,110472.3,Rented,YES,Motorcycle,234,376,9525.51,0.08,2,4,3281.34,173427.16,14095.82,Education,166892.87,0.19,MEDIUM
cust_507,nida_1507,48,YES,Graduate,3,Employed,Unemployed,100953.75,Owned,NO,Car,164,322,12777.89,0.88,4,3,53512.58,21768.54,19861.93,Home,8136.04,0.26,MEDIUM
cust_508,nida_1508,24,NO,Undergraduate,2,Unemployed,Not Applicable,90072.25,Owned,YES,Car,48,431,8650.75,0.32,3,3,36066.89,58510.87,98672.36,Home,19354.44,0.15,MEDIUM
cust_509,nida_1509,57,YES,Undergraduate,2,Employed,Employed,135304.78,Owned,YES,Motorcycle,126,730,32834.7,0.92,5,3,20268.26,80329.2,93465.91,Personal,144117.37,0.11,LOW
cust_510,nida_1510,48,YES,Graduate,1,Unemployed,Unemployed,142040.05,Owned,NO,Car,91,811,30439.1,0.53,5,2,2371.19,99671.24,52574.54,Personal,43963.06,0.1,LOW
cust_511,nida_1511,27,YES,Graduate,1,Self-Employed,Unemployed,22570.52,Rented,NO,None,223,501,3784.7,0.36,7,3,73290.23,164167.35,29266.77,Business,17276.17,0.54,HIGH
cust_512,nida_1512,43,YES,Undergraduate,4,Unemployed,Unemployed,136351.97,Rented,YES,Car,152,597,45140.06,0.07,1,1,44122.57,146400.5,43980.62,Business,80806.73,0.21,LOW
cust_513,nida_1513,58,YES,Graduate,0,Employed,Unemployed,35495.47,Rented,YES,Car,201,786,2216.29,0.52,8,2,22308.18,14880.19,36003.94,Business,135862.97,0.17,MEDIUM
cust_514,nida_1514,58,YES,Undergraduate,1,Self-Employed,Not Applicable,145846.92,Rented,YES,Car,201,561,31330.52,0.05,9,3,1842.24,106794.98,43530.3,Business,160876.73,0.23,LOW
cust_515,nida_1515,60,YES,Post-Graduate,3,Employed,Not Applicable,41692.86,Rented,YES,None,93,551,36126.26,0.5,0,0,66574.07,189774.2,24475.07,Business,137676.14,0.33,MEDIUM
cust_516,nida_1516,54,YES,Graduate,1,Self-Employed,Unemployed,118887.13,Rented,NO,Car,233,520,29877.17,0.32,4,4,65439.46,55653.3,71267.79,Home,68927.38,0.55,MEDIUM
cust_517,nida_1517,61,YES,Post-Graduate,0,Self-Employed,Not Applicable,80412.89,Rented,YES,Motorcycle,75,533,3690.31,0.74,7,2,23902.77,114360.34,49372.1,Personal,185778.13,0.18,MEDIUM
cust_518,nida_1518,58,YES,Undergraduate,2,Employed,Unemployed,101334.57,Rented,NO,Motorcycle,39,438,36077.94,0.15,6,3,39967.06,35592.89,98129.74,Home,76841.32,0.39,MEDIUM
cust_519,nida_1519,49,NO,Undergraduate,0,Employed,Unemployed,134602.73,Rented,YES,Motorcycle,56,354,36997.31,0.72,4,4,69443.01,156709.15,65279.26,Home,3559.63,0.44,MEDIUM
cust_520,nida_1520,24,YES,Undergraduate,1,Employed,Employed,94205.88,Rented,YES,None,185,735,48482.91,0.29,0,2,7895.47,25562.17,49300.94,Business,244235.48,0.29,LOW
cust_521,nida_1521,24,YES,Post-Graduate,4,Self-Employed,Unemployed,63294.04,Owned,NO,Motorcycle,105,470,33541.12,0.83,9,4,69160.39,8406.26,9833.81,Education,241189.26,0.59,HIGH
cust_522,nida_1522,36,YES,Undergraduate,3,Unemployed,Unemployed,141159.01,Owned,NO,None,113,686,770.78,0.34,2,1,1528.29,31042.49,68786.88,Business,175252.47,0.39,LOW
cust_523,nida_1523,45,YES,Graduate,0,Employed,Employed,107751.95,Rented,NO,Car,118,820,9343.69,0.15,4,4,29703.21,174751.74,30488.37,Home,29454.72,0.31,LOW
cust_524,nida_1524,54,NO,Post-Graduate,1,Self-Employed,Employed,42013.27,Rented,NO,None,117,464,36419.31,0.56,0,4,27313.79,81195.63,62739.18,Education,225813.81,0.28,HIGH
cust_525,nida_1525,31,NO,Graduate,0,Self-Employed,Unemployed,149724.2,Owned,YES,None,168,767,48689.22,0.9,3,1,2810.05,7249.9,66331.7,Personal,176542.46,0.15,LOW
cust_526,nida_1526,30,YES,Post-Graduate,1,Unemployed,Unemployed,101352.23,Rented,YES,Motorcycle,180,800,17071.77,0.35,4,1,25364.67,196207.34,86988.92,Home,247599.35,0.26,LOW
cust_527,nida_1527,25,YES,Post-Graduate,2,Employed,Not Applicable,108225.49,Owned,NO,Motorcycle,228,489,49910.18,0.55,7,2,7351.83,22382.42,57844.24,Personal,69103.5,0.24,MEDIUM
cust_528,nida_1528,25,YES,Graduate,3,Employed,Employed,32881.97,Owned,NO,Motorcycle,17,319,39398.42,0.61,8,3,59149.36,133849.5,46773.7,Business,138286.5,0.4,HIGH
cust_529,nida_1529,62,NO,Post-Graduate,2,Self-Employed,Not Applicable,109799.43,Owned,YES,Car,73,623,32077.53,0.91,5,3,29049.85,59841.15,28992.83,Home,48846.05,0.56,MEDIUM
cust_530,nida_1530,29,YES,Post-Graduate,4,Self-Employed,Not Applicable,82857.25,Owned,NO,Car,136,580,35492.78,0.91,0,1,55731.7,135380.29,47539.0,Education,211979.22,0.17,MEDIUM
cust_531,nida_1531,42,YES,Undergraduate,2,Employed,Unemployed,131400.64,Owned,YES,Car,188,844,28685.55,0.74,2,4,8484.92,26032.79,93823.12,Business,240181.45,0.45,LOW
cust_532,nida_1532,60,YES,Undergraduate,3,Self-Employed,Unemployed,140934.08,Owned,YES,Motorcycle,147,661,17489.5,0.59,3,4,2381.04,54265.56,67763.55,Personal,29226.56,0.59,MEDIUM
cust_533,nida_1533,31,YES,Post-Graduate,1,Self-Employed,Employed,75356.64,Owned,YES,None,9,675,37078.03,0.92,8,1,6011.2,23472.03,52993.91,Business,202501.44,0.56,MEDIUM
cust_534,nida_1534,27,NO,Graduate,0,Unemployed,Employed,61205.14,Rented,YES,Motorcycle,106,802,15310.49,0.19,3,0,71235.27,135138.46,83897.44,Home,89604.53,0.49,MEDIUM
cust_535,nida_1535,56,YES,Post-Graduate,1,Employed,Not Applicable,53127.56,Owned,NO,Car,46,554,30132.07,0.17,9,4,40386.44,33009.38,98972.87,Business,152716.54,0.47,HIGH
cust_536,nida_1536,37,YES,Post-Graduate,0,Self-Employed,Employed,26220.59,Rented,NO,None,151,477,10864.44,0.75,3,4,43828.94,117206.35,55506.16,Home,181990.86,0.54,HIGH
